"材料品番","材料名","単位","ID"
"607090","BI ﾕｶﾖｳｼﾞﾕｼﾜﾂｸｽ","KG","299"
"2287578","TPL 共通ﾊﾟﾚｯﾄ積用･段ﾊﾟｯﾄ","EA","300"
"2885586","CTN BIB 共通ｻｲﾄﾞﾋﾟｰｽ ﾛｺﾞ無","EA","301"
"963330","FLM BIB 18Lﾊﾟﾜ-ｼｭﾘﾝｸ13280=20ﾎﾝ","EA","302"
"3020103","OTH共通BIB用PPﾊﾞﾝﾄﾞ(ｱｵ)","EA","303"
"4201184","LBL 床用樹脂ﾜｯｸｽ 18L BIB","EA","304"
"962170","POU共通BIBﾊﾞｯｸ+ﾌﾟﾙﾘﾝｸﾞｷｬｯﾌﾟ","EA","305"
"984610","CTN BIB共通ﾗｯﾌﾟﾋﾟｰｽｶｯﾄﾃｰﾌﾟﾅｼ","EA","306"
"607090","BI ﾕｶﾖｳｼﾞﾕｼﾜﾂｸｽ","KG","307"
"3020103","OTH共通BIB用PPﾊﾞﾝﾄﾞ(ｱｵ)","EA","308"
"4215877","LBL ｸﾞﾗﾝﾌﾟﾘ 18L BIB","EA","309"
"963330","FLM BIB 18Lﾊﾟﾜ-ｼｭﾘﾝｸ13280=20ﾎﾝ","EA","310"
"2885586","CTN BIB 共通ｻｲﾄﾞﾋﾟｰｽ ﾛｺﾞ無","EA","311"
"962170","POU共通BIBﾊﾞｯｸ+ﾌﾟﾙﾘﾝｸﾞｷｬｯﾌﾟ","EA","312"
"984610","CTN BIB共通ﾗｯﾌﾟﾋﾟｰｽｶｯﾄﾃｰﾌﾟﾅｼ","EA","313"
"4168492","BI ｷｭｳ ｺｳﾀｸｵｳ","KG","314"
"2885586","CTN BIB 共通ｻｲﾄﾞﾋﾟｰｽ ﾛｺﾞ無","EA","315"
"963330","FLM BIB 18Lﾊﾟﾜ-ｼｭﾘﾝｸ13280=20ﾎﾝ","EA","316"
"3020103","OTH共通BIB用PPﾊﾞﾝﾄﾞ(ｱｵ)","EA","317"
"3730877","LBL ADJ汎用ﾜｯｸｽ BIB 18LT","EA","318"
"962170","POU共通BIBﾊﾞｯｸ+ﾌﾟﾙﾘﾝｸﾞｷｬｯﾌﾟ","EA","319"
"984610","CTN BIB共通ﾗｯﾌﾟﾋﾟｰｽｶｯﾄﾃｰﾌﾟﾅｼ","EA","320"
"603620","BI ﾆｭｰｾﾝﾁｭﾘｱﾝ","KG","321"
"2885586","CTN BIB 共通ｻｲﾄﾞﾋﾟｰｽ ﾛｺﾞ無","EA","322"
"963330","FLM BIB 18Lﾊﾟﾜ-ｼｭﾘﾝｸ13280=20ﾎﾝ","EA","323"
"3020103","OTH共通BIB用PPﾊﾞﾝﾄﾞ(ｱｵ)","EA","324"
"911760","LBL ADJ ｺｳﾉｳﾄﾞﾜｯｸｽ 18L BIB","EA","325"
"962170","POU共通BIBﾊﾞｯｸ+ﾌﾟﾙﾘﾝｸﾞｷｬｯﾌﾟ","EA","326"
"984610","CTN BIB共通ﾗｯﾌﾟﾋﾟｰｽｶｯﾄﾃｰﾌﾟﾅｼ","EA","327"
"4589300","BI Jﾀﾌﾈｽ","KG","328"
"963330","FLM BIB 18Lﾊﾟﾜ-ｼｭﾘﾝｸ13280=20ﾎﾝ","EA","329"
"3020103","OTH共通BIB用PPﾊﾞﾝﾄﾞ(ｱｵ)","EA","330"
"3719782","LBL ｺﾝｸﾘｰﾄｼｰﾗｰ 18L BIB","EA","331"
"2885586","CTN BIB 共通ｻｲﾄﾞﾋﾟｰｽ ﾛｺﾞ無","EA","332"
"962170","POU共通BIBﾊﾞｯｸ+ﾌﾟﾙﾘﾝｸﾞｷｬｯﾌﾟ","EA","333"
"984610","CTN BIB共通ﾗｯﾌﾟﾋﾟｰｽｶｯﾄﾃｰﾌﾟﾅｼ","EA","334"
"613050","BI ｺﾝｸﾘｰﾄｼｰﾗｰ","KG","335"
"963330","FLM BIB 18Lﾊﾟﾜ-ｼｭﾘﾝｸ13280=20ﾎﾝ","EA","336"
"3020103","OTH共通BIB用PPﾊﾞﾝﾄﾞ(ｱｵ)","EA","337"
"4215869","LBL ｽﾄｰﾝﾗｲﾌｺｰﾄ 18L BIB","EA","338"
"2885586","CTN BIB 共通ｻｲﾄﾞﾋﾟｰｽ ﾛｺﾞ無","EA","339"
"962170","POU共通BIBﾊﾞｯｸ+ﾌﾟﾙﾘﾝｸﾞｷｬｯﾌﾟ","EA","340"
"984610","CTN BIB共通ﾗｯﾌﾟﾋﾟｰｽｶｯﾄﾃｰﾌﾟﾅｼ","EA","341"
"613080","BI ｽﾄｰﾝﾗｲﾌｺｰﾄ","KG","342"
"613610","BI ｱｲﾛﾌｵｰﾑPS515 (W-5015)","KG","343"
"22295225","CAN共通KNｶｽﾄﾛ-ﾙ/Aﾀｲﾌﾟ 18L","EA","344"
"22295241","CAP A-5 ﾃﾝKNｼﾛ･ｶｽﾄﾛ-ﾙCAP天板","EA","345"
"915680","LBL ｶｽﾄﾛｰﾙ用無地ﾗﾍﾞﾙ","EA","346"
"613610","BI ｱｲﾛﾌｵｰﾑPS515 (W-5015)","KG","347"
"919930","DRM LTﾉﾝｺｰﾄ白帯赤ﾛｺﾞｸﾞﾘｰﾝ200","EA","348"
"915680","LBL ｶｽﾄﾛｰﾙ用無地ﾗﾍﾞﾙ","EA","349"
"614090","BI ｱｲﾛﾌｵｰﾑPS514 (ﾜｯｸｽﾌﾟﾚｰﾄ14)","KG","350"
"22295225","CAN共通KNｶｽﾄﾛ-ﾙ/Aﾀｲﾌﾟ 18L","EA","351"
"22295241","CAP A-5 ﾃﾝKNｼﾛ･ｶｽﾄﾛ-ﾙCAP天板","EA","352"
"915680","LBL ｶｽﾄﾛｰﾙ用無地ﾗﾍﾞﾙ","EA","353"
"626050","BI★ ﾌﾞﾚｰｸｱｯﾌﾟS","KG","354"
"918870","CAN ﾌﾞﾚｰｸｱｯﾌﾟS 18L(ﾀｲﾌﾟA)","EA","355"
"940620","CAP 18Lﾍﾟｰﾙ缶用(ﾀｲﾌﾟA-1)","EA","356"
"332029","ﾉﾆｵﾝOP-80R B07041101別分析","KG","357"
"332030","ｿﾙｹﾞﾝ TW-80 (18KG)","KG","358"
"335226","ｼﾘｺﾝ SH200-500CST(18KG)","KG","359"
"335222","ｼﾘｺﾝ SH200-100CST(18KG)","KG","360"
"346007","IP-1016  0.708(142KG) *13*","KG","361"
"336337","ｸﾚﾝｿﾞﾙ HS 0.770(154KG)  *13*","KG","362"
"337023","ﾊｲﾐｯｸ 1045 (27KG)","KG","363"
"362442","ｱｸﾃｨｻｲﾄﾞMV4 (20KG)","KG","364"
"332002","ﾄﾘｴﾀﾉｰﾙ ｱﾐﾝ 90-96%(220KG)*24*","KG","365"
"336700","WATER","KG","366"
"345280","ﾄﾌﾟｺ LR-400-30WS 30%(1000KG) @","KG","367"
"332057","ｴﾏﾙｹﾞﾝ 420 (17KG)","KG","368"
"894350","PM#810(ｵﾚｲﾝ酸)(180KG)*26▲","KG","369"
"333305","T.B.E.P. (ﾛｰﾘｰ/IBCｺﾝﾃﾅ)","KG","370"
"332035","液体苛性ｶﾘ48%　精製 *15*","KG","371"
"342549","AMP 90% (17KG)","KG","372"
"332047","ｱﾐﾉｱﾙｺｰﾙ 2A(175KG) *15*","KG","373"
"336700","WATER","KG","374"
"833144","T.B.E.P.(ｿﾙﾍﾞｲ品/200KG) *13*","KG","375"
"362442","ｱｸﾃｨｻｲﾄﾞMV4 (20KG)","KG","376"
"337060","ｶｰﾃﾞｨｽ36(25KG)CXSﾖｳﾋｮｳｼﾞｽﾙｺﾄ","KG","377"
"5563988C","ｶｰﾃﾞｨｽC7500 CXSﾖｳ","KG","378"
"5564067C","AC ﾎﾟﾘｴﾁﾚﾝ 629 CXSﾖｳ","KG","379"
"870610","ﾊｲﾐｯｸ 1080(27KG)","KG","380"
"870615","ﾎﾟﾘﾜｯｸｽEP-700 (25KG)","KG","381"
"336017","ｶｰﾋﾞﾄｰﾙ (ｴﾁﾙｼﾞｸﾞﾘｺｰﾙ) ISO/ﾛｰﾘｰ","KG","382"
"336700","WATER","KG","383"
"362442","ｱｸﾃｨｻｲﾄﾞMV4 (20KG)","KG","384"
"333305","T.B.E.P. (ﾛｰﾘｰ/IBCｺﾝﾃﾅ)","KG","385"
"345280","ﾄﾌﾟｺ LR-400-30WS 30%(1000KG) @","KG","386"
"345284","A-710 40%(200KG)  *12*","KG","387"
"345596","ﾊｲﾃｯｸ E-5000 (1000KG)","KG","388"
"741010","BINT FT-100 SOLUTION 25%","KG","389"
"880561","ｷｬﾌﾟｽﾄｰﾝFS-60(199.76KG)","KG","390"
"852585","*KM-73E (17KG)*","GM","391"
"336017","ｶｰﾋﾞﾄｰﾙ (ｴﾁﾙｼﾞｸﾞﾘｺｰﾙ) ISO/ﾛｰﾘｰ","KG","392"
"333305","T.B.E.P. (ﾛｰﾘｰ/IBCｺﾝﾃﾅ)","KG","393"
"345306","W-1000 (200KG)*3*","KG","394"
"343102","D B A (ｼﾞﾌﾞﾁﾙ ｱｼﾞﾍﾟｰﾄ)  *2*","KG","395"
"852794","AE-142N @35%(1000KG)","KG","396"
"345596","ﾊｲﾃｯｸ E-5000 (1000KG)","KG","397"
"880561","ｷｬﾌﾟｽﾄｰﾝFS-60(199.76KG)","KG","398"
"362442","ｱｸﾃｨｻｲﾄﾞMV4 (20KG)","KG","399"
"336700","WATER","KG","400"
"852585","*KM-73E (17KG)*","GM","401"
"333305","T.B.E.P. (ﾛｰﾘｰ/IBCｺﾝﾃﾅ)","KG","402"
"336017","ｶｰﾋﾞﾄｰﾙ (ｴﾁﾙｼﾞｸﾞﾘｺｰﾙ) ISO/ﾛｰﾘｰ","KG","403"
"347078","ﾊｲﾃｯｸ E-5403B-S (1000KG)","KG","404"
"345280","ﾄﾌﾟｺ LR-400-30WS 30%(1000KG) @","KG","405"
"345443","AE-146N@35% ｺﾝﾃﾅ(1000KG)","KG","406"
"741010","BINT FT-100 SOLUTION 25%","KG","407"
"362442","ｱｸﾃｨｻｲﾄﾞMV4 (20KG)","KG","408"
"336700","WATER","KG","409"
"852585","*KM-73E (17KG)*","GM","410"
"2283307","*ﾐﾄﾞﾘｲﾛ201ｺﾞｳ(ﾎｳﾃｲｼｷｿ) (1KG)*","GM","411"
"342616","DILUTED MEA-90% (ﾛ-ﾘ-)劇物","KG","412"
"332360","ｸﾚﾜｯﾄ 3K (EDTA-3K) (1000KG)","KG","413"
"332831","ﾀﾞｳ･ﾌｧｯｸｽ 2A-1(240.4KG) *6*","KG","414"
"332595","ﾃｲｶﾄｯｸｽ N-1140 (ﾛ-ﾘ-)","KG","415"
"336700","WATER","KG","416"
"210318","ｶｾｲｿｰﾀﾞ ｴｷ48% ﾛｰﾘｰ TK-616ｷｼｬｸ","KG","417"
"336701","BINT ｲｵﾝ交換水","KG","418"
"817470","*ﾊﾟﾋｭｰﾑ AG-4066 TAKASAGO*","GM","419"
"3743686","ﾃｲｶﾎﾟｰﾙ NE1230 (200KG)*11*","KG","420"
"860292","ﾍﾞﾝｼﾞﾙｱﾙｺｰﾙ(HUBEI GREENHOME)","KG","421"
"2283278","*ｷｲﾛ 4ｺﾞｳ (1KG)*","GM","422"
"361426","LEMON J-410.204 GNF (25KG)","KG","423"
"332001","ﾓﾙﾌｫﾘﾝ(200KG) *15*","KG","424"
"348132","ｲｿﾌﾟﾛﾋﾟﾙﾒﾁﾙﾌｪﾉｰﾙ (8KG)","KG","425"
"332595","ﾃｲｶﾄｯｸｽ N-1140 (ﾛ-ﾘ-)","KG","426"
"883594","HA-9M(200KG)  *18*","KG","427"
"336700","WATER","KG","428"
"3302661","ﾃﾞｨｿﾞﾙﾋﾞﾝNA2J/ｸﾚﾜｯﾄPC200(25KG)","KG","429"
"3743686","ﾃｲｶﾎﾟｰﾙ NE1230 (200KG)*11*","KG","430"
"881310","ﾌｪﾝﾀｹｱ OA 12(1000KG)","KG","431"
"332063","ﾄﾘｴﾁﾚﾝｸﾞﾘｺｰﾙ 日触(225KG) *4*","KG","432"
"362429","JCT ｴﾄｷｼﾚｰﾄ 91-8(180KG)  *1*","KG","433"
"210318","ｶｾｲｿｰﾀﾞ ｴｷ48% ﾛｰﾘｰ TK-616ｷｼｬｸ","KG","434"
"336701","BINT ｲｵﾝ交換水","KG","435"
"342023","ﾒﾀ珪酸ｿｰﾀﾞ9水塩600/300/20K","KG","436"
"823981","ﾃﾞｨｿﾞﾙﾋﾞﾝ GL-47-S(250KG)*41*","KG","437"
"894834","ｱﾐｺｰﾙ CDE-G(200KG) *23*","KG","438"
"884504","ﾐﾀｲﾝ LPB(N) (200KG) *38*","KG","439"
"2283307","*ﾐﾄﾞﾘｲﾛ201ｺﾞｳ(ﾎｳﾃｲｼｷｿ) (1KG)*","GM","440"
"342616","DILUTED MEA-90% (ﾛ-ﾘ-)劇物","KG","441"
"210022","ﾊｰﾄｰﾙ FA-1(190KG) *34*▲","KG","442"
"336017","ｶｰﾋﾞﾄｰﾙ (ｴﾁﾙｼﾞｸﾞﾘｺｰﾙ) ISO/ﾛｰﾘｰ","KG","443"
"336100","I.P.A. (160KG) *4*","KG","444"
"336700","WATER","KG","445"
"362304","ｱﾃﾞｶﾄｰﾙLB-83(180KG) *28*","KG","446"
"884000","ﾌﾟﾙﾗﾌｧｯｸLF 221(200KG) *11*","KG","447"
"880561","ｷｬﾌﾟｽﾄｰﾝFS-60(199.76KG)","KG","448"
"2283307","*ﾐﾄﾞﾘｲﾛ201ｺﾞｳ(ﾎｳﾃｲｼｷｿ) (1KG)*","GM","449"
"860292","ﾍﾞﾝｼﾞﾙｱﾙｺｰﾙ(HUBEI GREENHOME)","KG","450"
"332830","HA-7M(ﾛ-ﾘ-)","KG","451"
"332595","ﾃｲｶﾄｯｸｽ N-1140 (ﾛ-ﾘ-)","KG","452"
"342616","DILUTED MEA-90% (ﾛ-ﾘ-)劇物","KG","453"
"2283251","*ｽﾐﾉｰﾙﾌｧｽﾄｲｴﾛｰ Rｺﾝｸ (10KG)*","GM","454"
"342023","ﾒﾀ珪酸ｿｰﾀﾞ9水塩600/300/20K","KG","455"
"332360","ｸﾚﾜｯﾄ 3K (EDTA-3K) (1000KG)","KG","456"
"2283331","*KEYACID FLUORESCEIN*","GM","457"
"336700","WATER","KG","458"
"882070","ﾀｲﾎﾟｰﾙｿﾌﾄ LDP-30/MIRATAINE H2C","KG","459"
"342404","FLEXATRAC-NTA-100(25KG)","KG","460"
"362442","ｱｸﾃｨｻｲﾄﾞMV4 (20KG)","KG","461"
"336700","WATER","KG","462"
"362304","ｱﾃﾞｶﾄｰﾙLB-83(180KG) *28*","KG","463"
"810944","*ｶﾔﾌｪｸﾄｲｴﾛｰ F ﾘｷｯﾄﾞ(20KG)*","GM","464"
"2283358","*FRAGRANCE TF-13801 MOD-2(10KG","GM","465"
"345435","JONCRYL-690 (25KG)","KG","466"
"880561","ｷｬﾌﾟｽﾄｰﾝFS-60(199.76KG)","KG","467"
"210318","ｶｾｲｿｰﾀﾞ ｴｷ48% ﾛｰﾘｰ TK-616ｷｼｬｸ","KG","468"
"336701","BINT ｲｵﾝ交換水","KG","469"
"342009","ｱﾝﾓﾆｱ水 25% (18KG) 劇物","KG","470"
"362442","ｱｸﾃｨｻｲﾄﾞMV4 (20KG)","KG","471"
"336700","WATER","KG","472"
"345457","ｼﾘｺﾝ KS-530 (16KG)","KG","473"
"345603","ｼﾞｭﾘﾏｰAC-20H(200KG) *6*(HR48h)","KG","474"
"362304","ｱﾃﾞｶﾄｰﾙLB-83(180KG) *28*","KG","475"
"336700","WATER","KG","476"
"4025977","ﾌﾟﾙﾗﾌｧｯｸ LF224 (200KG)*28*","KG","477"
"810944","*ｶﾔﾌｪｸﾄｲｴﾛｰ F ﾘｷｯﾄﾞ(20KG)*","GM","478"
"881154","ﾘﾎﾟｶｰﾄﾞ 210-80MSPG(170KG)*27*","KG","479"
"811745","*BRILLIANT FAST BLUE G CONC*","GM","480"
"881125","BENZALKONIUM CHLORIDE 50%","KG","481"
"823982","GLDA-4NA LIQUID 47% (1250KG)","KG","482"
"820730","FENTAMINE NMEA (945KG)","KG","483"
"816090","香料T14048175","KG","484"
"751030","BINT B-50ﾚｼﾞﾝ 28%溶液","KG","485"
"336700","WATER","KG","486"
"362442","ｱｸﾃｨｻｲﾄﾞMV4 (20KG)","KG","487"
"332122","■ｸｴﾝ酸（結晶）FG (25KG)","KG","488"
"3020314","ｹﾞﾅﾐﾉｯｸｽ K-10 (180KG)*30*","KG","489"
"823981","ﾃﾞｨｿﾞﾙﾋﾞﾝ GL-47-S(250KG)*41*","KG","490"
"880394","ﾐｺﾘﾝ A526(D) (200KG)▲*5*","KG","491"
"332007","ﾗｲﾄｿｰﾀﾞ灰 25KG","KG","492"
"342144","ﾃﾞﾙﾄｯﾌﾟ (限定発注)(5KG×2)","KG","493"
"894256","■炭酸ｶﾘｳﾑ(食添) (25KG)","KG","494"
"332830","HA-7M(ﾛ-ﾘ-)","KG","495"
"332595","ﾃｲｶﾄｯｸｽ N-1140 (ﾛ-ﾘ-)","KG","496"
"342023","ﾒﾀ珪酸ｿｰﾀﾞ9水塩600/300/20K","KG","497"
"342404","FLEXATRAC-NTA-100(25KG)","KG","498"
"2283331","*KEYACID FLUORESCEIN*","GM","499"
"882070","ﾀｲﾎﾟｰﾙｿﾌﾄ LDP-30/MIRATAINE H2C","KG","500"
"336700","WATER","KG","501"
"342616","DILUTED MEA-90% (ﾛ-ﾘ-)劇物","KG","502"
"362034","HA-5M(180KG) *7*","KG","503"
"332830","HA-7M(ﾛ-ﾘ-)","KG","504"
"342023","ﾒﾀ珪酸ｿｰﾀﾞ9水塩600/300/20K","KG","505"
"336700","WATER","KG","506"
"342404","FLEXATRAC-NTA-100(25KG)","KG","507"
"3743686","ﾃｲｶﾎﾟｰﾙ NE1230 (200KG)*11*","KG","508"
"860450","DB (ISO/ﾛｰﾘｰ 6社)","KG","509"
"811745","*BRILLIANT FAST BLUE G CONC*","GM","510"
"336017","ｶｰﾋﾞﾄｰﾙ (ｴﾁﾙｼﾞｸﾞﾘｺｰﾙ) ISO/ﾛｰﾘｰ","KG","511"
"333305","T.B.E.P. (ﾛｰﾘｰ/IBCｺﾝﾃﾅ)","KG","512"
"362442","ｱｸﾃｨｻｲﾄﾞMV4 (20KG)","KG","513"
"345596","ﾊｲﾃｯｸ E-5000 (1000KG)","KG","514"
"751030","BINT B-50ﾚｼﾞﾝ 28%溶液","KG","515"
"852934","AE-167N(1000KG)","KG","516"
"880561","ｷｬﾌﾟｽﾄｰﾝFS-60(199.76KG)","KG","517"
"861032","■ｴﾀﾉｰﾙ95%(STERLING)815KG","KG","518"
"336700","WATER","KG","519"
"852585","*KM-73E (17KG)*","GM","520"
"333305","T.B.E.P. (ﾛｰﾘｰ/IBCｺﾝﾃﾅ)","KG","521"
"347078","ﾊｲﾃｯｸ E-5403B-S (1000KG)","KG","522"
"336017","ｶｰﾋﾞﾄｰﾙ (ｴﾁﾙｼﾞｸﾞﾘｺｰﾙ) ISO/ﾛｰﾘｰ","KG","523"
"332014","ﾓﾉｴﾁﾚﾝ ｸﾞﾘｺｰﾙ Y (M.E.G) *4*","KG","524"
"336700","WATER","KG","525"
"362442","ｱｸﾃｨｻｲﾄﾞMV4 (20KG)","KG","526"
"852934","AE-167N(1000KG)","KG","527"
"880561","ｷｬﾌﾟｽﾄｰﾝFS-60(199.76KG)","KG","528"
"852585","*KM-73E (17KG)*","GM","529"
"342248","ｻﾝﾓﾘﾝ OT-70 (18KG)","KG","530"
"362442","ｱｸﾃｨｻｲﾄﾞMV4 (20KG)","KG","531"
"343096","BXA-N (18KG)","KG","532"
"345460","ﾎﾟﾘﾏｰ J-71 (1000KG)","KG","533"
"345596","ﾊｲﾃｯｸ E-5000 (1000KG)","KG","534"
"336013","ﾒﾁﾙﾌﾟﾛﾋﾟﾚﾝｼﾞｸﾞﾘｺｰﾙ(MFDG) ｼﾞｮｳﾋ","KG","535"
"336017","ｶｰﾋﾞﾄｰﾙ (ｴﾁﾙｼﾞｸﾞﾘｺｰﾙ) ISO/ﾛｰﾘｰ","KG","536"
"342248","ｻﾝﾓﾘﾝ OT-70 (18KG)","KG","537"
"751030","BINT B-50ﾚｼﾞﾝ 28%溶液","KG","538"
"880561","ｷｬﾌﾟｽﾄｰﾝFS-60(199.76KG)","KG","539"
"861032","■ｴﾀﾉｰﾙ95%(STERLING)815KG","KG","540"
"833144","T.B.E.P.(ｿﾙﾍﾞｲ品/200KG) *13*","KG","541"
"336700","WATER","KG","542"
"852585","*KM-73E (17KG)*","GM","543"
"347009","ｶﾙﾅﾊﾞ ﾜｯｸｽ T-3 (TYPE3) (25KG)","KG","544"
"336700","WATER","KG","545"
"332001","ﾓﾙﾌｫﾘﾝ(200KG) *15*","KG","546"
"3044543","ACTICIDE MB (20KG)","KG","547"
"5775665","ﾀﾞﾂｼﾖｸｾﾗﾂｸ PEARL N-811 20KG","KG","548"
"6019386","ﾙﾅｯｸ O-V(15KG)","KG","549"
"870850","ﾊｲﾐｯｸ1070 (27KG)","KG","550"
"347009","ｶﾙﾅﾊﾞ ﾜｯｸｽ T-3 (TYPE3) (25KG)","KG","551"
"336700","WATER","KG","552"
"332001","ﾓﾙﾌｫﾘﾝ(200KG) *15*","KG","553"
"3044543","ACTICIDE MB (20KG)","KG","554"
"5775665","ﾀﾞﾂｼﾖｸｾﾗﾂｸ PEARL N-811 20KG","KG","555"
"6019386","ﾙﾅｯｸ O-V(15KG)","KG","556"
"870850","ﾊｲﾐｯｸ1070 (27KG)","KG","557"
"3171446","*LEMON-HM6080 (15KG)*","GM","558"
"820584","ﾓﾉｴﾀﾉｰﾙｱﾐﾝ 90%(200KG)*15*","KG","559"
"823981","ﾃﾞｨｿﾞﾙﾋﾞﾝ GL-47-S(250KG)*41*","KG","560"
"336700","WATER","KG","561"
"861095","*10%ﾋﾞﾄﾚｯｸｽ(ｴﾀﾉｰﾙ) (163G)*","GM","562"
"3743686","ﾃｲｶﾎﾟｰﾙ NE1230 (200KG)*11*","KG","563"
"861032","■ｴﾀﾉｰﾙ95%(STERLING)815KG","KG","564"
"811745","*BRILLIANT FAST BLUE G CONC*","GM","565"
"342398","ｽﾗｳﾄ33(旧ﾃﾞﾙﾄｯﾌﾟ33) (20KG)","KG","566"
"342144","ﾃﾞﾙﾄｯﾌﾟ (限定発注)(5KG×2)","KG","567"
"2912151","■ﾌﾟﾛﾋﾟﾚﾝｸﾞﾘｺｰﾙ(ﾛｰﾘｰ)(ｼｮｸﾃﾝ)","KG","568"
"336700","WATER","KG","569"
"362034","HA-5M(180KG) *7*","KG","570"
"800000","BI 充填機回収液DRM","KG","571"
"332595","ﾃｲｶﾄｯｸｽ N-1140 (ﾛ-ﾘ-)","KG","572"
"883594","HA-9M(200KG)  *18*","KG","573"
"894834","ｱﾐｺｰﾙ CDE-G(200KG) *23*","KG","574"
"342023","ﾒﾀ珪酸ｿｰﾀﾞ9水塩600/300/20K","KG","575"
"342616","DILUTED MEA-90% (ﾛ-ﾘ-)劇物","KG","576"
"5997612","ｸﾚﾜｯﾄ PC-C3 (NTA) (25KG)","KG","577"
"880898","ﾐｺﾘﾝ ES-528 (200KG) 諸星*22*","KG","578"
"336700","WATER","KG","579"
"332373","重炭酸ｱﾝﾓﾆｳﾑ(重炭安)(25KG)","KG","580"
"334139","酸化亜鉛２種 (20KG)","KG","581"
"336700","WATER","KG","582"
"820154","AMMONIA 25%劇物(180KG)*15*","KG","583"
"332257","ｹｰｿﾝ CG (20KG)","KG","584"
"335841","ｶｰﾎﾞﾎﾟｰﾙ 940 (22KG)","KG","585"
"336700","WATER","KG","586"
"345252","B-50 RESINFLAKES(7037) 25K*128","KG","587"
"336700","WATER","KG","588"
"342009","ｱﾝﾓﾆｱ水 25% (18KG) 劇物","KG","589"
"900540","BOX ﾄｳｲﾝｸﾙ ｼﾙﾊﾞｰ小箱12/124G","EA","590"
"981570","CTN ﾄｳｲﾝｸﾙ･ｼﾙﾊﾞｰ     12/124G","EA","591"
"790640","P.INT ﾄｳｲﾝｸﾙ・ｼﾙﾊﾞｰ 12/124G","EA","592"
"900530","BOX ﾄｳｲﾝｸﾙ ｺｯﾊﾟｰ小箱12/124G","EA","593"
"981560","CTN ﾄｳｲﾝｸﾙ･ｺｯﾊﾟｰ　　12/124G","EA","594"
"790630","P.INT ﾄｳｲﾝｸﾙ・ｺｯﾊﾟｰ 12/124G","EA","595"
"800000","BI 充填機回収液DRM","KG","596"
"332830","HA-7M(ﾛ-ﾘ-)","KG","597"
"883594","HA-9M(200KG)  *18*","KG","598"
"894834","ｱﾐｺｰﾙ CDE-G(200KG) *23*","KG","599"
"881154","ﾘﾎﾟｶｰﾄﾞ 210-80MSPG(170KG)*27*","KG","600"
"342375","JCT ｴﾄｷｼﾚｰﾄ 91-6(180KG)  *1*","KG","601"
"332122","■ｸｴﾝ酸（結晶）FG (25KG)","KG","602"
"823905","ﾃﾞｨｿﾞﾙﾋﾞﾝ D-40 (250KG) *27*","KG","603"
"881125","BENZALKONIUM CHLORIDE 50%","KG","604"
"2283219","■*赤色102号食用/Fﾀｲﾌ*","GM","605"
"336700","WATER","KG","606"
"881310","ﾌｪﾝﾀｹｱ OA 12(1000KG)","KG","607"
"800000","BI 充填機回収液DRM","KG","608"
"362330","■発酵乳酸50%(20KG)","KG","609"
"362329","■乳酸ﾅﾄﾘｳﾑ50%(20KG)","KG","610"
"336701","BINT ｲｵﾝ交換水","KG","611"
"2890166","*変性剤ﾌﾚｰﾊﾞｰH-13(170KG)","GM","612"
"345202","■一般95 1級無変性ｱﾙｺｰﾙ","KG","613"
"884685","ｻﾝｿﾌﾄ NO.700P-2-C (16KG)","KG","614"
"362337","ｸﾞﾙｺﾝ酸50% (食添)(20KG)","KG","615"
"942490","CAPﾄｲﾚｸﾘｰﾅｰ用ｲﾝﾅｰCAP 800ML","EA","616"
"998140","CTN 中性ﾄｲﾚｸﾘｰﾅｰ(新) ｶｲﾊﾝ","EA","617"
"942120","CAP 中性ﾄｲﾚｸﾘｰﾅｰ(新) 800ML","EA","618"
"616080","BI ﾁｭｳｾｲ ﾄｲﾚｸﾘｰﾅｰ","KG","619"
"935610","BTL 中性ﾄｲﾚｸﾘｰﾅｰ800MLX12","EA","620"
"2283315","*ﾌﾞﾙｰ #1(癸巳化成) (1KG)*","GM","621"
"361545","CITRUS MINT J414690 (25KG)","KG","622"
"210318","ｶｾｲｿｰﾀﾞ ｴｷ48% ﾛｰﾘｰ TK-616ｷｼｬｸ","KG","623"
"336701","BINT ｲｵﾝ交換水","KG","624"
"840050","DG 80V (20KG)","KG","625"
"881125","BENZALKONIUM CHLORIDE 50%","KG","626"
"342111","HA-12M(200KG) *18*","KG","627"
"336700","WATER","KG","628"
"852080","ﾒﾄﾛｰｽﾞ90SH-100000 (20KG)","KG","629"
"800000","BI 充填機回収液DRM","KG","630"
"342111","HA-12M(200KG) *18*","KG","631"
"883021","ｴﾏﾙﾐﾝ NL-90(190KG) *24*","KG","632"
"362429","JCT ｴﾄｷｼﾚｰﾄ 91-8(180KG)  *1*","KG","633"
"881125","BENZALKONIUM CHLORIDE 50%","KG","634"
"823981","ﾃﾞｨｿﾞﾙﾋﾞﾝ GL-47-S(250KG)*41*","KG","635"
"342023","ﾒﾀ珪酸ｿｰﾀﾞ9水塩600/300/20K","KG","636"
"860450","DB (ISO/ﾛｰﾘｰ 6社)","KG","637"
"336701","BINT ｲｵﾝ交換水","KG","638"
"810890","KAYAFECT YELLOW YQ LIQUID","GM","639"
"342616","DILUTED MEA-90% (ﾛ-ﾘ-)劇物","KG","640"
"721010","BINT ｱｴﾝﾀﾝｻﾝ","KG","641"
